Code
17271
47297
12425
41004
2122
30588
56708
18671
21166
23842
52097
826
11393
43743
56655
22653
24811
10249
41005
56395
339
2008
33963
27269
24841
16774
39246
57216
28222
31574
1862
7277
2571
31576
47142
4705
57987
17711
5882
47172
15333
17715
4539
12611
794
8007
38248
23938
5488
14827
6174
14096
45432
2275
2486
45485
17623
17287
4823
2557
14619
11924
17914
58674
9421
14176
4684
23836
45478
743
42828
2955
17556
28662
5465
15954
13406
10245
57950
4978
8970
17911
35507
52812
22226
17160
39213
17649
8381
1956
3762
8064
4086
24287
39623
23036
56224
1460
32022
17694
53801
881
14343
46298
17285
37302
58353
11041
4559
12530
24758
1855
21857
9469
15247
32442
3791
9575
3848
15155
26688
14040
14842
42749
56693
37994
23997
34468
6441
4151
5243
19380
23114
12098
17614
2727
57150
14553
13006
41149
14500
53064
1970
9495
15442
1206
2541
20186
57138
31568
1228
15209
19589
1614
19726
52640
10814
6550
15609
16119
118
54541
31887
6286
31345
27721
42180
16272
31245
13485
45222
56334
5511
30727
15268
5212
54929
16534
16264
9505
53810
54138
17088
5099
38823
14647
15988
46154
17152
23233
17782
56679
17373
18431
4855
38870
816
5125
11184
1427
10139
15365
9972
14451
12805
22080
47655
18016
1226
12665
52094
51516
16895
2624
334
1687
471
12446
46198
56750
1306
920
58670
5267
25804
13072
2104
26703
11863
10582
57250
13327
5116
1776
9152
28981
1509
15180
4079
36062
13487
13641
6070
53545
723
9915
4875
13500
57869
11729
33403
9737
12398
14723
17866
46839
6845
20178
18011
818
3972
53066
17512
13190
25107
15866
13809
1417
5908
10470
12687
1362
16554
7169
17744
32981
234
58009
10995
10421
2623
42844
13364
32066
53058
4150
33241
26658
5559
3429
14301
9387
45443
32446
14332
2267
49177
3859
6660
31582
17647
2884
16015
9342
15555
27043
14694
15631
5089
9963
16532
9710
6213
996
15909
12991
854
1550
33423
5376
12709
2085
36462
12924
6233
18439
56691
9080
15932
12491
58865
23329
8116
24806
51197
26657
20184
51959
1541
11288
11282
56508
43362
10617
12698
15512
56232
975
14740
18741
1527
36782
55514
30721
49892
51955
57243
13650
23508
57095
1473
7487
5348
42832
16142
6402
53172
54930
54132
798
5528
35506
57010
24189
4932
55868
51198
14321
5928
12914
13518
41147
16062
7374
13517
2069
10435
22498
13594
1532
16040
1514
18015
837
11520
19910
56801
19370
57142
6555
46325
24185
6036
12702
17620
2989
3910
6155
18703
17999
3131
16665
54984
7501
9981
11707
4156
47835
3421
3829
8951
57520
2103
969
13657
6406
2609
9068
28102
35983
1415
46792
22645
18040
39565
51512
817
13699
